location,datetime,res_stor_content,res_forebay_elev,daily_mean_comp_inflow,daily_mean_air_temp,daily_min_air_temp,daily_max_air_temp,tot_precip_daily,tot_year_precip,daily_mean_tot_dis,daily_mean_river_dis,daily_mean_spill_dis,daily_mean_gate_opening
Shadehill,"2024-11-01 00:00",80081.0,2262.89,-18.613,,,,0.0,1.05,19.2,19.2,0.0,0.16
Shadehill,"2024-11-02 00:00",80231.0,2262.93,94.825,,,,0.01,1.06,19.2,19.2,0.0,0.16
Shadehill,"2024-11-03 00:00",80193.0,2262.92,0.042,,,,0.0,1.06,19.2,19.2,0.0,0.16
Shadehill,"2024-11-04 00:00",80156.0,2262.91,0.546,,,,0.0,1.06,19.2,19.2,0.0,0.16
Shadehill,"2024-11-05 00:00",80118.0,2262.9,0.042,,,,0.0,1.06,19.2,19.2,0.0,0.16
Shadehill,"2024-11-06 00:00",79894.0,2262.84,-93.733,,,,0.0,1.06,19.2,19.2,0.0,0.16
Shadehill,"2024-11-07 00:00",79932.0,2262.85,38.358,,,,0.0,1.06,19.2,19.2,0.0,0.16
Shadehill,"2024-11-08 00:00",79969.0,2262.86,37.854,,,,0.0,1.06,19.2,19.2,0.0,0.16
Shadehill,"2024-11-09 00:00",80118.0,2262.9,94.321,,,,0.23,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-10 00:00",80007.0,2262.87,-36.763,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-11 00:00",80081.0,2262.89,56.508,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-12 00:00",80118.0,2262.9,37.854,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-13 00:00",80043.0,2262.88,-18.613,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-14 00:00",80043.0,2262.88,19.2,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-15 00:00",80193.0,2262.92,94.825,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-16 00:00",80118.0,2262.9,-18.613,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-17 00:00",80156.0,2262.91,38.358,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-18 00:00",80193.0,2262.92,37.854,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-19 00:00",80007.0,2262.87,-74.575,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-20 00:00",79745.0,2262.8,-112.892,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-21 00:00",79745.0,2262.8,19.2,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-22 00:00",79782.0,2262.81,37.854,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-23 00:00",79932.0,2262.85,94.825,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-24 00:00",79707.0,2262.79,-94.238,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-25 00:00",79633.0,2262.77,-18.108,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-26 00:00",79745.0,2262.8,75.667,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-27 00:00",79633.0,2262.77,-37.267,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-28 00:00",79521.0,2262.74,-37.267,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-29 00:00",79558.0,2262.75,37.854,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-11-30 00:00",79558.0,2262.75,19.2,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-01 00:00",79409.0,2262.71,-55.921,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-02 00:00",79446.0,2262.72,37.854,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-03 00:00",79521.0,2262.74,57.013,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-04 00:00",79335.0,2262.69,-74.575,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-05 00:00",79409.0,2262.71,56.508,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-06 00:00",79521.0,2262.74,75.667,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-07 00:00",79595.0,2262.76,56.508,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-08 00:00",79670.0,2262.78,57.013,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-09 00:00",79409.0,2262.71,-112.388,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-10 00:00",79372.0,2262.7,0.546,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-11 00:00",79372.0,2262.7,19.2,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-12 00:00",79372.0,2262.7,19.2,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-13 00:00",79372.0,2262.7,19.2,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-14 00:00",79446.0,2262.72,56.508,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-15 00:00",79484.0,2262.73,38.358,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-16 00:00",79372.0,2262.7,-37.267,,,,0.0,1.29,19.2,19.2,0.0,0.16
Shadehill,"2024-12-17 00:00",79223.0,2262.66,-55.921,,,,0.01,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-18 00:00",79446.0,2262.72,131.629,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-19 00:00",79186.0,2262.65,-111.883,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-20 00:00",79260.0,2262.67,56.508,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-21 00:00",79409.0,2262.71,94.321,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-22 00:00",79409.0,2262.71,19.2,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-23 00:00",79335.0,2262.69,-18.108,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-24 00:00",79409.0,2262.71,56.508,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-25 00:00",79446.0,2262.72,37.854,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-26 00:00",79558.0,2262.75,75.667,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-27 00:00",79521.0,2262.74,0.546,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-28 00:00",79484.0,2262.73,0.546,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-29 00:00",79558.0,2262.75,56.508,,,,0.0,1.3,19.2,19.2,0.0,0.16
Shadehill,"2024-12-30 00:00",79372.0,2262.7,-74.575,,,,0.03,1.33,19.2,19.2,0.0,0.16
Shadehill,"2024-12-31 00:00",79335.0,2262.69,0.546,,,,0.0,1.33,19.2,19.2,0.0,0.16
Shadehill,"2025-01-01 00:00",79335.0,2262.69,19.2,,,,0.0,1.33,19.2,19.2,0.0,0.16
Shadehill,"2025-01-02 00:00",79223.0,2262.66,-37.267,,,,0.0,1.33,19.2,19.2,0.0,0.16
Shadehill,"2025-01-03 00:00",79223.0,2262.66,19.2,,,,0.0,1.33,19.2,19.2,0.0,0.16
Shadehill,"2025-01-04 00:00",79223.0,2262.66,19.2,,,,0.0,1.33,19.2,19.2,0.0,0.16
Shadehill,"2025-01-05 00:00",79223.0,2262.66,19.2,,,,0.0,1.33,19.2,19.2,0.0,0.16
Shadehill,"2025-01-06 00:00",79186.0,2262.65,0.546,,,,0.0,1.33,19.2,19.2,0.0,0.16
Shadehill,"2025-01-07 00:00",79186.0,2262.65,19.2,,,,0.0,1.33,19.2,19.2,0.0,0.16
Shadehill,"2025-01-08 00:00",79409.0,2262.71,131.629,,,,0.03,1.36,19.2,19.2,0.0,0.16
Shadehill,"2025-01-09 00:00",79297.0,2262.68,-37.267,,,,0.0,1.36,19.2,19.2,0.0,0.16
Shadehill,"2025-01-10 00:00",79595.0,2262.76,169.442,,,,0.0,1.36,19.2,19.2,0.0,0.16
Shadehill,"2025-01-11 00:00",79446.0,2262.72,-55.921,,,,0.0,1.36,19.2,19.2,0.0,0.16
Shadehill,"2025-01-12 00:00",79297.0,2262.68,-55.921,,,,0.0,1.36,19.2,19.2,0.0,0.16
Shadehill,"2025-01-13 00:00",79260.0,2262.67,0.546,,,,0.0,1.36,19.2,19.2,0.0,0.16
Shadehill,"2025-01-14 00:00",79260.0,2262.67,19.2,,,,0.0,1.36,19.2,19.2,0.0,0.16
Shadehill,"2025-01-15 00:00",79297.0,2262.68,37.854,,,,0.02,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-16 00:00",79558.0,2262.75,150.788,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-17 00:00",79297.0,2262.68,-112.388,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-18 00:00",79149.0,2262.64,-55.417,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-19 00:00",79223.0,2262.66,56.508,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-20 00:00",79186.0,2262.65,0.546,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-21 00:00",79372.0,2262.7,112.975,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-22 00:00",79186.0,2262.65,-74.575,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-23 00:00",79372.0,2262.7,112.975,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-24 00:00",79335.0,2262.69,0.546,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-25 00:00",79186.0,2262.65,-55.921,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-26 00:00",79297.0,2262.68,75.163,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-27 00:00",79372.0,2262.7,57.013,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-28 00:00",79335.0,2262.69,0.546,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-29 00:00",79446.0,2262.72,75.163,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-30 00:00",79372.0,2262.7,-18.108,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-01-31 00:00",79409.0,2262.71,37.854,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-01 00:00",79409.0,2262.71,19.2,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-02 00:00",79335.0,2262.69,-18.108,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-03 00:00",79112.0,2262.63,-93.229,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-04 00:00",79223.0,2262.66,75.163,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-05 00:00",79335.0,2262.69,75.667,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-06 00:00",79186.0,2262.65,-55.921,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-07 00:00",79223.0,2262.66,37.854,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-08 00:00",79149.0,2262.64,-18.108,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-09 00:00",79075.0,2262.62,-18.108,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-10 00:00",79038.0,2262.61,0.546,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-11 00:00",79186.0,2262.65,93.817,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-12 00:00",79186.0,2262.65,19.2,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-13 00:00",79223.0,2262.66,37.854,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-14 00:00",79149.0,2262.64,-18.108,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-15 00:00",79038.0,2262.61,-36.763,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-16 00:00",79038.0,2262.61,19.2,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-17 00:00",78964.0,2262.59,-18.123,,,,0.0,1.38,19.186,19.186,0.0,0.16
Shadehill,"2025-02-18 00:00",78853.0,2262.56,-36.84,,,,0.0,1.38,19.123,19.123,0.0,0.16
Shadehill,"2025-02-19 00:00",78927.0,2262.58,56.409,,,,0.0,1.38,19.101,19.101,0.0,0.16
Shadehill,"2025-02-20 00:00",79038.0,2262.61,75.134,,,,0.0,1.38,19.172,19.172,0.0,0.16
Shadehill,"2025-02-21 00:00",79075.0,2262.62,37.854,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-22 00:00",79112.0,2262.63,37.854,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-23 00:00",79186.0,2262.65,56.508,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-24 00:00",79149.0,2262.64,0.546,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-25 00:00",79149.0,2262.64,19.2,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-26 00:00",79038.0,2262.61,-36.763,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-27 00:00",79260.0,2262.67,131.125,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-02-28 00:00",79223.0,2262.66,0.546,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-03-01 00:00",79335.0,2262.69,75.667,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-03-02 00:00",79595.0,2262.76,150.283,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-03-03 00:00",79707.0,2262.79,75.667,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-03-04 00:00",79670.0,2262.78,0.546,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-03-05 00:00",79894.0,2262.84,132.133,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-03-06 00:00",80043.0,2262.88,94.321,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-03-07 00:00",80118.0,2262.9,57.013,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-03-08 00:00",80344.0,2262.96,133.142,,,,0.0,1.38,19.2,19.2,0.0,0.16
Shadehill,"2025-03-09 00:00",80721.0,2263.06,209.309,,,,0.0,1.38,19.238,19.238,0.0,0.16
Shadehill,"2025-03-10 00:00",81212.0,2263.19,267.12,,,,0.0,1.38,19.574,19.574,0.0,0.16
Shadehill,"2025-03-11 00:00",82013.0,2263.4,423.57,,,,0.0,1.38,19.733,19.733,0.0,0.16
Shadehill,"2025-03-12 00:00",82628.0,2263.56,329.796,,,,0.0,1.38,19.733,19.733,0.0,0.16
Shadehill,"2025-03-13 00:00",83362.0,2263.75,389.961,,,,0.0,1.38,19.903,19.903,0.0,0.16
Shadehill,"2025-03-14 00:00",83752.0,2263.85,216.876,,,,0.0,1.38,20.25,20.25,0.0,0.16
Shadehill,"2025-03-15 00:00",84024.0,2263.92,157.4,,,,0.0,1.38,20.267,20.267,0.0,0.16
Shadehill,"2025-03-16 00:00",84495.0,2264.04,257.729,,,,0.0,1.38,20.267,20.267,0.0,0.16
Shadehill,"2025-03-17 00:00",84652.0,2264.08,99.421,,,,0.0,1.38,20.267,20.267,0.0,0.16
Shadehill,"2025-03-18 00:00",84810.0,2264.12,99.925,,,,0.01,1.39,20.267,20.267,0.0,0.16
Shadehill,"2025-03-19 00:00",85006.0,2264.17,119.083,,,,0.0,1.39,20.267,20.267,0.0,0.16
Shadehill,"2025-03-20 00:00",85402.0,2264.27,219.917,,,,0.0,1.39,20.267,20.267,0.0,0.16
Shadehill,"2025-03-21 00:00",85481.0,2264.29,60.096,,,,0.0,1.39,20.267,20.267,0.0,0.16
Shadehill,"2025-03-22 00:00",85680.0,2264.34,120.596,,,,0.0,1.39,20.267,20.267,0.0,0.16
Shadehill,"2025-03-23 00:00",85720.0,2264.35,40.433,,,,0.0,1.39,20.267,20.267,0.0,0.16
Shadehill,"2025-03-24 00:00",85800.0,2264.37,60.6,,,,0.01,1.4,20.267,20.267,0.0,0.16
Shadehill,"2025-03-25 00:00",85838.0,2264.38,39.425,,,,0.0,1.4,20.267,20.267,0.0,0.16
Shadehill,"2025-03-26 00:00",85998.0,2264.42,100.963,,,,0.0,1.4,20.296,20.296,0.0,0.16
Shadehill,"2025-03-27 00:00",86318.0,2264.5,181.731,,,,0.0,1.4,20.398,20.398,0.0,0.16
Shadehill,"2025-03-28 00:00",86238.0,2264.48,-20.033,,,,0.0,1.4,20.417,20.417,0.0,0.16
Shadehill,"2025-03-29 00:00",86238.0,2264.48,20.3,,,,0.0,1.4,20.436,20.436,0.0,0.16
Shadehill,"2025-03-30 00:00",86278.0,2264.49,40.467,,,,0.0,1.4,20.455,20.455,0.0,0.16
Shadehill,"2025-03-31 00:00",86478.0,2264.54,121.133,,,,0.0,1.4,20.475,20.475,0.0,0.16
Shadehill,"2025-04-01 00:00",86679.0,2264.59,121.831,,,,0.0,1.4,20.494,20.494,0.0,0.16
Shadehill,"2025-04-02 00:00",86638.0,2264.58,-0.158,,,,0.0,1.4,20.513,20.513,0.0,0.16
Shadehill,"2025-04-03 00:00",86598.0,2264.57,0.365,,,,0.0,1.4,20.532,20.532,0.0,0.16
Shadehill,"2025-04-04 00:00",86478.0,2264.54,-39.949,,,,0.0,1.4,20.551,20.551,0.0,0.16
Shadehill,"2025-04-05 00:00",86638.0,2264.58,101.237,,,,0.0,1.4,20.57,20.57,0.0,0.16
Shadehill,"2025-04-06 00:00",86719.0,2264.6,61.427,,,,0.0,1.4,20.589,20.589,0.0,0.16
Shadehill,"2025-04-07 00:00",86879.0,2264.64,101.275,,,,0.0,1.4,20.609,20.609,0.0,0.16
Shadehill,"2025-04-08 00:00",86999.0,2264.67,81.128,,,,0.0,1.4,20.628,20.628,0.0,0.16
Shadehill,"2025-04-09 00:00",86959.0,2264.66,0.48,,,,0.0,1.4,20.647,20.647,0.0,0.16
Shadehill,"2025-04-10 00:00",86999.0,2264.67,40.833,,,,0.0,1.4,20.666,20.666,0.0,0.16
Shadehill,"2025-04-11 00:00",87282.0,2264.74,163.364,,,,0.0,1.4,20.685,20.685,0.0,0.16
Shadehill,"2025-04-12 00:00",87403.0,2264.77,81.708,,,,0.0,1.4,20.704,20.704,0.0,0.16
Shadehill,"2025-04-13 00:00",87322.0,2264.75,-20.114,,,,0.0,1.4,20.723,20.723,0.0,0.16
Shadehill,"2025-04-14 00:00",87282.0,2264.74,0.576,,,,0.0,1.4,20.743,20.743,0.0,0.16
Shadehill,"2025-04-15 00:00",87565.0,2264.81,163.441,,,,0.0,1.4,20.762,20.762,0.0,0.16
Shadehill,"2025-04-16 00:00",87646.0,2264.83,61.618,,,,0.0,1.4,20.781,20.781,0.0,0.16
Shadehill,"2025-04-17 00:00",87646.0,2264.83,20.8,,,,0.0,1.4,20.8,20.8,0.0,0.16
Shadehill,"2025-04-18 00:00",87646.0,2264.83,20.8,,,,0.0,1.4,20.8,20.8,0.0,0.16
Shadehill,"2025-04-19 00:00",87768.0,2264.86,82.308,,,,0.0,1.4,20.8,20.8,0.0,0.16
Shadehill,"2025-04-20 00:00",87889.0,2264.89,81.804,,,,0.0,1.4,20.8,20.8,0.0,0.16
Shadehill,"2025-04-21 00:00",87970.0,2264.91,61.638,,,,0.27,1.67,20.8,20.8,0.0,0.16
Shadehill,"2025-04-22 00:00",87929.0,2264.9,-0.521,,,,0.02,1.69,20.15,20.15,0.0,0.16
Shadehill,"2025-04-23 00:00",87970.0,2264.91,41.471,,,,0.0,1.69,20.8,20.8,0.0,0.16
Shadehill,"2025-04-24 00:00",87929.0,2264.9,0.129,,,,0.12,1.81,20.8,20.8,0.0,0.16
Shadehill,"2025-04-25 00:00",88051.0,2264.93,82.308,,,,0.0,1.81,20.8,20.8,0.0,0.16
Shadehill,"2025-04-26 00:00",88214.0,2264.97,102.979,,,,0.0,1.81,20.8,20.8,0.0,0.16
Shadehill,"2025-04-27 00:00",88337.0,2265.0,82.813,,,,0.0,1.81,20.8,20.8,0.0,0.16
Shadehill,"2025-04-28 00:00",88214.0,2264.97,-41.203,,,,1.62,3.43,20.81,20.81,0.0,0.16
Shadehill,"2025-04-29 00:00",88459.0,2265.03,144.337,,,,0.0,3.43,20.816,20.816,0.0,0.16
Shadehill,"2025-04-30 00:00",88663.0,2265.08,123.798,,,,0.2,3.63,20.948,20.948,0.0,0.16
Shadehill,"2025-05-01 00:00",89031.0,2265.17,206.679,,,,0.01,3.64,21.146,21.146,0.0,0.16
Shadehill,"2025-05-02 00:00",89566.0,2265.3,291.049,,,,0.0,3.64,21.32,21.32,0.0,0.16
Shadehill,"2025-05-03 00:00",90060.0,2265.42,270.392,,,,0.0,3.64,21.333,21.333,0.0,0.16
Shadehill,"2025-05-04 00:00",90433.0,2265.51,209.388,,,,0.0,3.64,21.333,21.333,0.0,0.16
Shadehill,"2025-05-05 00:00",90766.0,2265.59,189.221,,,,0.61,4.25,21.333,21.333,0.0,0.16
Shadehill,"2025-05-06 00:00",90973.0,2265.64,125.696,,,,0.0,4.25,21.333,21.333,0.0,0.16
Shadehill,"2025-05-07 00:00",91432.0,2265.75,252.746,,,,0.0,4.25,21.333,21.333,0.0,0.16
Shadehill,"2025-05-08 00:00",91851.0,2265.85,232.551,,,,0.0,4.25,21.305,21.305,0.0,0.16
Shadehill,"2025-05-09 00:00",92018.0,2265.89,105.712,,,,0.0,4.25,21.517,21.517,0.0,0.16
Shadehill,"2025-05-10 00:00",92481.0,2266.0,255.144,,,,0.0,4.25,21.715,21.715,0.0,0.16
Shadehill,"2025-05-11 00:00",92903.0,2266.1,234.625,,,,0.0,4.25,21.867,21.867,0.0,0.16
Shadehill,"2025-05-12 00:00",93283.0,2266.19,213.45,,,,0.0,4.25,21.867,21.867,0.0,0.16
Shadehill,"2025-05-13 00:00",93453.0,2266.23,107.575,,,,0.0,4.25,21.867,21.867,0.0,0.16
Shadehill,"2025-05-14 00:00",93538.0,2266.25,64.721,,,,0.44,4.69,21.867,21.867,0.0,0.16
Shadehill,"2025-05-15 00:00",93665.0,2266.28,85.896,,,,1.18,5.87,21.867,21.867,0.0,0.16
Shadehill,"2025-05-16 00:00",93580.0,2266.26,-20.988,,,,0.42,6.29,21.867,21.867,0.0,0.16
Shadehill,"2025-05-17 00:00",93580.0,2266.26,21.867,,,,0.0,6.29,21.867,21.867,0.0,0.16
Shadehill,"2025-05-18 00:00",93708.0,2266.29,86.4,,,,0.32,6.61,21.867,21.867,0.0,0.16
Shadehill,"2025-05-19 00:00",93836.0,2266.32,86.4,,,,1.03,7.64,21.867,21.867,0.0,0.16
Shadehill,"2025-05-20 00:00",94090.0,2266.38,149.925,,,,0.17,7.81,21.867,21.867,0.0,0.16
Shadehill,"2025-05-21 00:00",94261.0,2266.42,108.079,,,,0.0,7.81,21.867,21.867,0.0,0.16
Shadehill,"2025-05-22 00:00",94732.0,2266.53,259.329,,,,0.0,7.81,21.867,21.867,0.0,0.16
Shadehill,"2025-05-23 00:00",95203.0,2266.64,259.352,,,,0.02,7.83,21.889,21.889,0.0,0.16
Shadehill,"2025-05-24 00:00",95591.0,2266.73,217.718,,,,0.02,7.85,22.101,22.101,0.0,0.16
Shadehill,"2025-05-25 00:00",96066.0,2266.84,261.815,,,,0.01,7.86,22.336,22.336,0.0,0.16
Shadehill,"2025-05-26 00:00",96542.0,2266.95,262.383,,,,0.0,7.86,22.4,22.4,0.0,0.16
Shadehill,"2025-05-27 00:00",96847.0,2267.02,176.171,,,,0.0,7.86,22.4,22.4,0.0,0.16
Shadehill,"2025-05-28 00:00",97108.0,2267.08,153.988,,,,0.0,7.86,22.4,22.4,0.0,0.16
Shadehill,"2025-05-29 00:00",97544.0,2267.18,242.217,,,,0.0,7.86,22.4,22.4,0.0,0.16
Shadehill,"2025-05-30 00:00",97938.0,2267.27,221.042,,,,0.0,7.86,22.4,22.4,0.0,0.16
Shadehill,"2025-05-31 00:00",98377.0,2267.37,243.729,,,,0.0,7.86,22.4,22.4,0.0,0.16
Shadehill,"2025-06-01 00:00",98685.0,2267.44,177.726,,,,0.0,7.86,22.442,22.442,0.0,0.16
Shadehill,"2025-06-02 00:00",98905.0,2267.49,133.505,,,,0.0,7.86,22.588,22.588,0.0,0.16
Shadehill,"2025-06-03 00:00",109409.0,2269.79,5319.025,,,,0.0,7.86,23.256,23.256,0.0,0.16
Shadehill,"2025-06-04 00:00",108374.0,2269.57,-497.813,,,,0.0,7.86,24.0,24.0,0.0,0.16
Shadehill,"2025-06-05 00:00",107577.0,2269.4,-377.821,,,,0.01,7.87,24.0,24.0,0.0,0.16
Shadehill,"2025-06-06 00:00",107205.0,2269.32,-163.55,,,,0.0,7.87,24.0,24.0,0.0,0.16
Shadehill,"2025-06-07 00:00",106879.0,2269.25,-140.358,,,,0.0,7.87,24.0,24.0,0.0,0.16
Shadehill,"2025-06-08 00:00",106553.0,2269.18,-140.361,,,,0.0,7.87,23.998,23.998,0.0,0.16
Shadehill,"2025-06-09 00:00",106321.0,2269.13,-93.095,,,,0.0,7.87,23.872,23.872,0.0,0.16
Shadehill,"2025-06-10 00:00",105998.0,2269.06,-139.104,,,,0.0,7.87,23.742,23.742,0.0,0.16
Shadehill,"2025-06-11 00:00",105721.0,2269.0,-116.104,,,,0.0,7.87,23.55,23.55,0.0,0.16
Shadehill,"2025-06-12 00:00",105582.0,2268.97,-46.611,,,,0.03,7.9,23.468,23.468,0.0,0.16
Shadehill,"2025-06-13 00:00",105444.0,2268.94,-46.108,,,,0.02,7.92,23.467,23.467,0.0,0.16
Shadehill,"2025-06-14 00:00",105260.0,2268.9,-69.3,,,,0.37,8.29,23.467,23.467,0.0,0.16
Shadehill,"2025-06-15 00:00",105086.125,2268.862,-64.195,,,,0.05,8.34,23.467,23.467,0.0,0.16
Shadehill,"2025-06-16 00:00",104912.25,2268.824,-64.195,,,,0.33,8.67,23.467,23.467,0.0,0.16
Shadehill,"2025-06-17 00:00",104738.375,2268.786,-64.195,,,,0.01,8.68,23.467,23.467,0.0,0.16
Shadehill,"2025-06-18 00:00",104564.5,2268.748,-64.195,,,,0.0,8.68,23.467,23.467,0.0,0.16
Shadehill,"2025-06-19 00:00",104390.625,2268.709,-64.195,,,,0.0,8.68,23.467,23.467,0.0,0.16
Shadehill,"2025-06-20 00:00",104216.75,2268.671,-64.343,,,,0.26,8.94,23.319,23.319,0.0,0.16
Shadehill,"2025-06-21 00:00",104042.875,2268.633,-64.357,,,,0.0,8.94,23.305,23.305,0.0,0.16
